"ACQDATE","ACQYEAR","ACQ_BRANCHES","ACQ_BRANCHES_HREF","ASSISTED_PAYOUT_FLAG","BANK_INSURED","CERT","CHANGECODE","CHANGECODE_DESC","CHANGECODE_DESC_LONG","CHARTAGENT","CHARTER_COM_TO_OTHER_FLAG","CHARTER_COM_TO_OTS_FLAG","CHARTER_OTHER_TO_COM_FLAG","CHARTER_OTS_TO_COM_FLAG","CLASS","CLASS_CHANGE_FLAG","CLASS_TYPE","CLASS_TYPE_DESC","CLCODE","CNTYNAME","CNTYNUM","EFFDATE","EFFYEAR","ENDDATE","ENDYEAR","ESTDATE","ESTYEAR","FAILED_COM_TO_COM_FLAG","FAILED_OTHER_TO_COM_FLAG","FAILED_OTS_TO_COM_FLAG","FAILED_OTS_TO_OTS_FLAG","FAILED_RTC_FLAG","FDICREGION","FDICREGION_DESC","FI_EFFDATE","FI_UNINUM","FRM_CERT","FRM_CHARTAGENT","FRM_CLASS","FRM_CLASS_TYPE","FRM_CLASS_TYPE_DESC","FRM_CLCODE","FRM_CNTYNAME","FRM_CNTYNUM","FRM_INSAGENT1","FRM_INSTNAME","FRM_ORGTYPE","FRM_ORGTYPE_NUM","FRM_PADDR","FRM_PCITY","FRM_PSTALP","FRM_PSTNUM","FRM_PZIP5","FRM_PZIPREST","FRM_REGAGENT","FRM_TRUST","ID","INSAGENT1","INSAGENT1_CHANGE_FLAG","INSAGENT2","INSTNAME","INSURED_COM_FLAG","INSURED_OTS_FLAG","LATITUDE","LONGITUDE","MADDR","MCITY","MSTALP","MSTATE","MZIP5","MZIPREST","NEW_CHARTER_DENOVO_FLAG","NEW_CHARTER_FLAG","OFF_CNTYNUM","OFF_NUM","ORGTYPE","ORGTYPE_NUM","ORG_ROLE_CDE","ORG_STAT_FLG","PADDR","PCITY","PROCDATE","PROCYEAR","PSTALP","PZIP5","PZIPREST","REGAGENT","REGAGENT_CHANGE_FLAG","RELOCATE_FLAG","REPORT_TYPE","SERVTYPE","SERVTYPE_DESC","STATE","STNUM","TRANSNUM","TRUST","UNASSIST_COM_TO_COM_FLAG","UNASSIST_COM_TO_OTS_FLAG","UNASSIST_OTHER_TO_COM_FLAG","UNASSIST_OTS_TO_COM_FLAG","UNASSIST_OTS_TO_OTS_FLAG","UNINUM","VOLUNTARY_LIQUIDATION_FLAG","WITHDRAW_INSURANCE_COM_FLAG"
"1983-06-30T00:00:00","1983","1","/api/history?filters=TRANSNUM:200007193 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","38908","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","LUZERNE","79","1983-06-30T00:00:00","1983","1979-12-31T00:00:00","1979","1949-03-01T00:00:00","1949","0","0","0","0","0","2","NEW YORK","","0","38908","NCUA","CU","N/A","N/A","92","LUZERNE","79","NCUA","HAZARD WIRE ROPE DIVISION FEDERAL CREDIT UNION","CREDIT UNION","140","20 CHURCH STREET","EDWARDSVILLE","PA","42","18704","","NCUA","","200007193_260_103303__","NCUA","0","","HAZARD WIRE ROPE DIVISION FEDERAL CREDIT UNION","0","0","41.27443","-75.881962","20 CHURCH STREET","EDWARDSVILLE","PA","PENNSYLVANIA","18704","","0","0","0","0","CREDIT UNION","140","FI","Y","20 CHURCH STREET","EDWARDSVILLE","2000-04-08T00:00:00","2000","PA","18704","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","PENNSYLVANIA","42","200007193","","0","0","0","0","0","103303","0","0"
"1989-03-24T00:00:00","1989","1","/api/history?filters=TRANSNUM:200007196 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","38909","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","STATE","0","0","0","0","CU","0","N/A","N/A","91","SALINE","169","1989-03-24T00:00:00","1989","1982-03-05T00:00:00","1982","1939-12-31T00:00:00","1939","0","0","0","0","0","11","KANSAS CITY","","0","38909","STATE","CU","N/A","N/A","91","SALINE","169","NCUA","BELL TELEPHONE EMPLOYEES CREDIT UNION","CREDIT UNION","140","605 SOUTH OHIO STREET","SALINA","KS","20","67401","","NCUA","","200007196_260_103304__","NCUA","0","","BELL TELEPHONE EMPLOYEES CREDIT UNION","0","0","38.830832","-97.594312","605 SOUTH OHIO STREET","SALINA","KS","KANSAS","67401","","0","0","0","0","CREDIT UNION","140","FI","Y","605 SOUTH OHIO STREET","SALINA","2000-04-08T00:00:00","2000","KS","67401","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","KANSAS","20","200007196","","0","0","0","0","0","103304","0","0"
"1979-12-31T00:00:00","1979","1","/api/history?filters=TRANSNUM:200007197 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","38910","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","OTTAWA","115","1979-12-31T00:00:00","1979","9999-12-31T00:00:00","9999","1973-04-26T00:00:00","1973","0","0","0","0","0","13","DALLAS","","0","","","CU","N/A","N/A","0","","0","NCUA","","","0","","","OK","0","","","NCUA","","200007197_260_103305__","NCUA","0","","AFTON FARMERS FEDERAL CREDIT UNION","0","0","0","0","1ST NORTH MAIN","AFTON","OK","OKLAHOMA","74331","","0","0","0","0","CREDIT UNION","140","FI","Y","1ST NORTH MAIN","AFTON","2000-04-08T00:00:00","2000","OK","74331","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","OKLAHOMA","40","200007197","","0","0","0","0","0","103305","0","0"
"1998-06-26T00:00:00","1998","1","/api/history?filters=TRANSNUM:200007222 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","38924","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","STATE","0","0","0","0","CU","0","N/A","N/A","91","RAMSEY","123","1998-06-26T00:00:00","1998","1995-04-05T00:00:00","1995","1957-01-01T00:00:00","1957","0","0","0","0","0","11","KANSAS CITY","","0","38924","STATE","CU","N/A","N/A","91","RAMSEY","123","NCUA","K C CREDIT UNION","CREDIT UNION","140","951 EAST FIFTH STREET","SAINT PAUL","MN","27","55106","5231","NCUA","","200007222_260_103319__","NCUA","0","","K C CREDIT UNION","0","0","44.959542","-93.060524","951 EAST FIFTH STREET","SAINT PAUL","MN","MINNESOTA","55106","5231","0","0","0","0","CREDIT UNION","140","FI","Y","951 EAST FIFTH STREET","SAINT PAUL","2000-04-08T00:00:00","2000","MN","55106","5231","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","MINNESOTA","27","200007222","","0","0","0","0","0","103319","0","0"
"1987-09-01T00:00:00","1987","1","/api/history?filters=TRANSNUM:200007256 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","38942","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","PINELLAS","103","1987-09-01T00:00:00","1987","1984-06-25T00:00:00","1984","1959-01-01T00:00:00","1959","0","0","0","0","0","5","ATLANTA","","0","38942","NCUA","CU","N/A","N/A","92","PINELLAS","103","NCUA","FLORIDA FCU","CREDIT UNION","140","34TH STREET","CLEARWATER","FL","12","33461","","NCUA","","200007256_260_103337__","NCUA","0","","FLORIDA FCU","0","0","0","0","34TH STREET","CLEARWATER","FL","FLORIDA","33461","","0","0","0","0","CREDIT UNION","140","FI","Y","34TH STREET","CLEARWATER","2000-04-08T00:00:00","2000","FL","33461","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","FLORIDA","12","200007256","","0","0","0","0","0","103337","0","0"
"1979-12-31T00:00:00","1979","1","/api/history?filters=TRANSNUM:200007257 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","38943","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","STATE","0","0","0","0","CU","0","N/A","N/A","91","JEFFERSON","111","1979-12-31T00:00:00","1979","9999-12-31T00:00:00","9999","1935-01-01T00:00:00","1935","0","0","0","0","0","9","CHICAGO","","0","","","CU","N/A","N/A","0","","0","NCUA","","","0","","","KY","0","","","NCUA","","200007257_260_103338__","NCUA","0","","STANDARD OIL COMPANY EMPLOYEES CREDIT UNION","0","0","0","0","1527 STARKS BUILDING","LOUISVILLE","KY","KENTUCKY","40202","","0","0","0","0","CREDIT UNION","140","FI","Y","1527 STARKS BUILDING","LOUISVILLE","2000-04-08T00:00:00","2000","KY","40202","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","KENTUCKY","21","200007257","","0","0","0","0","0","103338","0","0"
"1984-06-14T00:00:00","1984","1","/api/history?filters=TRANSNUM:200007259 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","38944","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","ONEIDA","65","1984-06-14T00:00:00","1984","1979-12-31T00:00:00","1979","1949-01-01T00:00:00","1949","0","0","0","0","0","2","NEW YORK","","0","38944","NCUA","CU","N/A","N/A","92","ONEIDA","65","NCUA","CENTRAL NEW YORK OFFICERS FEDERAL CREDIT UNION","CREDIT UNION","140","7 KELLOGG ROAD","NEW HARTFORD","NY","36","13413","","NCUA","","200007259_260_103339__","NCUA","0","","CENTRAL NEW YORK OFFICERS FEDERAL CREDIT UNION","0","0","43.056737","-75.28167","7 KELLOGG ROAD","NEW HARTFORD","NY","NEW YORK","13413","","0","0","0","0","CREDIT UNION","140","FI","Y","7 KELLOGG ROAD","NEW HARTFORD","2000-04-08T00:00:00","2000","NY","13413","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","NEW YORK","36","200007259","","0","0","0","0","0","103339","0","0"
"1981-01-01T00:00:00","1981","1","/api/history?filters=TRANSNUM:200007265 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","38947","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","LOS ANGELES","37","1981-01-01T00:00:00","1981","1979-12-31T00:00:00","1979","1973-05-16T00:00:00","1973","0","0","0","0","0","14","SAN FRANCISCO","","0","38947","NCUA","CU","N/A","N/A","92","LOS ANGELES","37","NCUA","WSAAA FEDERAL CREDIT UNION","CREDIT UNION","140","5959 W. CENTURY BLVD. #1110","LOS ANGELES","CA","6","90045","","NCUA","","200007265_260_103342__","NCUA","0","","WSAAA FEDERAL CREDIT UNION","0","0","33.945682","-118.387256","5959 W. CENTURY BLVD. #1110","LOS ANGELES","CA","CALIFORNIA","90045","","0","0","0","0","CREDIT UNION","140","FI","Y","5959 W. CENTURY BLVD. #1110","LOS ANGELES","2000-04-08T00:00:00","2000","CA","90045","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","CALIFORNIA","6","200007265","","0","0","0","0","0","103342","0","0"
"1983-06-30T00:00:00","1983","1","/api/history?filters=TRANSNUM:200007288 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","38961","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","LEBANON","75","1983-06-30T00:00:00","1983","1980-03-11T00:00:00","1980","1980-03-11T00:00:00","1980","0","0","0","0","0","2","NEW YORK","","0","38961","NCUA","CU","N/A","N/A","92","LEBANON","75","NCUA","GEESI FEDERAL CREDIT UNION","CREDIT UNION","140","200 N. SEVENTH STREET","LEBANON","PA","42","17042","","NCUA","","200007288_260_103356__","NCUA","0","","GEESI FEDERAL CREDIT UNION","0","0","40.336132","-76.422125","200 N. SEVENTH STREET","LEBANON","PA","PENNSYLVANIA","17042","","0","0","0","0","CREDIT UNION","140","FI","Y","200 N. SEVENTH STREET","LEBANON","2000-04-08T00:00:00","2000","PA","17042","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","PENNSYLVANIA","42","200007288","","0","0","0","0","0","103356","0","0"
"1979-12-31T00:00:00","1979","1","/api/history?filters=TRANSNUM:200007289 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","38962","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","PHILADELPHIA","101","1979-12-31T00:00:00","1979","9999-12-31T00:00:00","9999","1977-09-13T00:00:00","1977","0","0","0","0","0","2","NEW YORK","","0","","","CU","N/A","N/A","0","","0","NCUA","","","0","","","PA","0","","","NCUA","","200007289_260_103357__","NCUA","0","","TEAMSTERS LOCAL 623 FEDERAL CREDIT UNION","0","0","0","0","1911 S. 24TH STREET","PHILADELPHIA","PA","PENNSYLVANIA","19145","2699","0","0","0","0","CREDIT UNION","140","FI","Y","1911 S. 24TH STREET","PHILADELPHIA","2000-04-08T00:00:00","2000","PA","19145","2699","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","PENNSYLVANIA","42","200007289","","0","0","0","0","0","103357","0","0"
"1979-12-31T00:00:00","1979","1","/api/history?filters=TRANSNUM:200007290 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","38963","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","STATE","0","0","0","0","CU","0","N/A","N/A","91","COOK","31","1979-12-31T00:00:00","1979","9999-12-31T00:00:00","9999","1937-01-01T00:00:00","1937","0","0","0","0","0","9","CHICAGO","","0","","","CU","N/A","N/A","0","","0","NCUA","","","0","","","IL","0","","","NCUA","","200007290_260_103358__","NCUA","0","","CLEARING MACHINE CREDIT UNION","0","0","0","0","0","CHICAGO","IL","ILLINOIS","60638","0000","0","0","0","0","CREDIT UNION","140","FI","Y","0","CHICAGO","2000-04-08T00:00:00","2000","IL","60638","0000","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","ILLINOIS","17","200007290","","0","0","0","0","0","103358","0","0"
"1991-01-01T00:00:00","1991","1","/api/history?filters=TRANSNUM:200007294 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","38966","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","STATE","0","0","0","0","CU","0","N/A","N/A","91","SAN MATEO","81","1991-01-01T00:00:00","1991","1979-12-31T00:00:00","1979","1960-01-01T00:00:00","1960","0","0","0","0","0","14","SAN FRANCISCO","","0","38966","STATE","CU","N/A","N/A","91","SAN MATEO","81","NCUA","I.B.E.W. LOCAL 617 CREDIT UNION","CREDIT UNION","140","302 8TH AVENUE","SAN MATEO","CA","6","94402","","NCUA","","200007294_260_103361__","NCUA","0","","I.B.E.W. LOCAL 617 CREDIT UNION","0","0","37.562201","-122.318728","302 8TH AVENUE","SAN MATEO","CA","CALIFORNIA","94402","","0","0","0","0","CREDIT UNION","140","FI","Y","302 8TH AVENUE","SAN MATEO","2000-04-08T00:00:00","2000","CA","94402","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","CALIFORNIA","6","200007294","","0","0","0","0","0","103361","0","0"
"1993-03-26T00:00:00","1993","1","/api/history?filters=TRANSNUM:200007297 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","38968","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","STATE","0","0","0","0","CU","0","N/A","N/A","91","DALLAS","113","1993-03-26T00:00:00","1993","1979-12-31T00:00:00","1979","1952-01-01T00:00:00","1952","0","0","0","0","0","13","DALLAS","","0","38968","STATE","CU","N/A","N/A","91","DALLAS","113","NCUA","SIMMONS DALLAS CU","CREDIT UNION","140","8600 HARRY HINES","DALLAS","TX","48","75235","","NCUA","","200007297_260_103363__","NCUA","0","","SIMMONS DALLAS CU","0","0","32.837387","-96.865452","8600 HARRY HINES","DALLAS","TX","TEXAS","75235","","0","0","0","0","CREDIT UNION","140","FI","Y","8600 HARRY HINES","DALLAS","2000-04-08T00:00:00","2000","TX","75235","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","TEXAS","48","200007297","","0","0","0","0","0","103363","0","0"
"1983-06-30T00:00:00","1983","1","/api/history?filters=TRANSNUM:200007318 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","38983","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","YORK","91","1983-06-30T00:00:00","1983","1979-12-31T00:00:00","1979","1959-01-01T00:00:00","1959","0","0","0","0","0","5","ATLANTA","","0","38983","NCUA","CU","N/A","N/A","92","YORK","91","NCUA","CLOVER ATCO FEDERAL CREDIT UNION","CREDIT UNION","140","0","CLOVER","SC","45","29710","","NCUA","","200007318_260_103378__","NCUA","0","","CLOVER ATCO FEDERAL CREDIT UNION","0","0","0","0","0","CLOVER","SC","SOUTH CAROLINA","29710","","0","0","0","0","CREDIT UNION","140","FI","Y","0","CLOVER","2000-04-08T00:00:00","2000","SC","29710","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","SOUTH CAROLINA","45","200007318","","0","0","0","0","0","103378","0","0"
"1985-01-01T00:00:00","1985","1","/api/history?filters=TRANSNUM:200007359 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","39013","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","LOS ANGELES","37","1985-01-01T00:00:00","1985","1979-12-31T00:00:00","1979","1974-11-05T00:00:00","1974","0","0","0","0","0","14","SAN FRANCISCO","","0","39013","NCUA","CU","N/A","N/A","92","LOS ANGELES","37","NCUA","MARTIN MARIETTA ALUMINUM FEDERAL CREDIT UNION","CREDIT UNION","140","19200 SOUTH WESTERN AVENUE","TORRANCE","CA","6","90509","","NCUA","","200007359_260_103408__","NCUA","0","","MARTIN MARIETTA ALUMINUM FEDERAL CREDIT UNION","0","0","33.854195","-118.30931","19200 SOUTH WESTERN AVENUE","TORRANCE","CA","CALIFORNIA","90509","","0","0","0","0","CREDIT UNION","140","FI","Y","19200 SOUTH WESTERN AVENUE","TORRANCE","2000-04-08T00:00:00","2000","CA","90509","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","CALIFORNIA","6","200007359","","0","0","0","0","0","103408","0","0"
"1985-06-01T00:00:00","1985","1","/api/history?filters=TRANSNUM:200007384 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","39030","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","BALTIMORE","5","1985-06-01T00:00:00","1985","1979-12-31T00:00:00","1979","1979-12-31T00:00:00","1979","0","0","0","0","0","2","NEW YORK","","0","39030","NCUA","CU","N/A","N/A","92","BALTIMORE","5","NCUA","BBF EMPLOYEES FEDERAL CREDIT UNION","CREDIT UNION","140","0","COCKEYSVILLE","MD","24","21030","","NCUA","","200007384_260_103425__","NCUA","0","","BBF EMPLOYEES FEDERAL CREDIT UNION","0","0","0","0","0","COCKEYSVILLE","MD","MARYLAND","21030","","0","0","0","0","CREDIT UNION","140","FI","Y","0","COCKEYSVILLE","2000-04-08T00:00:00","2000","MD","21030","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","MARYLAND","24","200007384","","0","0","0","0","0","103425","0","0"
"1984-02-08T00:00:00","1984","1","/api/history?filters=TRANSNUM:200007386 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","39031","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","STATE","0","0","0","0","CU","0","N/A","N/A","91","LOGAN","83","1984-02-08T00:00:00","1984","1979-12-31T00:00:00","1979","1955-11-15T00:00:00","1955","0","0","0","0","0","13","DALLAS","","0","39031","STATE","CU","N/A","N/A","91","LOGAN","83","NCUA","ACC EMPLOYEES CREDIT UNION","CREDIT UNION","140","0","BOONEVILLE","AR","5","72927","","NCUA","","200007386_260_103426__","NCUA","0","","ACC EMPLOYEES CREDIT UNION","0","0","0","0","0","BOONEVILLE","AR","ARKANSAS","72927","","0","0","0","0","CREDIT UNION","140","FI","Y","0","BOONEVILLE","2000-04-08T00:00:00","2000","AR","72927","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","ARKANSAS","5","200007386","","0","0","0","0","0","103426","0","0"
"1992-06-01T00:00:00","1992","1","/api/history?filters=TRANSNUM:200007404 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","39043","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","PHILADELPHIA","101","1992-06-01T00:00:00","1992","1979-12-31T00:00:00","1979","1977-09-26T00:00:00","1977","0","0","0","0","0","2","NEW YORK","","0","39043","NCUA","CU","N/A","N/A","92","PHILADELPHIA","101","NCUA","SOUTHWEST GERMANTOWN ASSOCIATION FCU","CREDIT UNION","140","5521 GERMANTOWN AVENUE","PHILADELPHIA","PA","42","19144","","NCUA","","200007404_260_103438__","NCUA","0","","SOUTHWEST GERMANTOWN ASSOCIATION FCU","0","0","40.034437","-75.172711","5521 GERMANTOWN AVENUE","PHILADELPHIA","PA","PENNSYLVANIA","19144","","0","0","0","0","CREDIT UNION","140","FI","Y","5521 GERMANTOWN AVENUE","PHILADELPHIA","2000-04-08T00:00:00","2000","PA","19144","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","PENNSYLVANIA","42","200007404","","0","0","0","0","0","103438","0","0"
"1987-01-26T00:00:00","1987","1","/api/history?filters=TRANSNUM:200007405 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","39044","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","STATE","0","0","0","0","CU","0","N/A","N/A","91","JEFFERSON","55","1987-01-26T00:00:00","1987","9999-12-31T00:00:00","9999","1963-05-01T00:00:00","1963","0","0","0","0","0","9","CHICAGO","","0","","","CU","N/A","N/A","0","","0","NCUA","","","0","","","WI","0","","","NCUA","","200007405_260_103439__","NCUA","0","","SECURITY CREDIT UNION","0","0","0","0","404 SOUTH CENTER","JEFFERSON","WI","WISCONSIN","53549","1899","0","0","0","0","CREDIT UNION","140","FI","Y","404 SOUTH CENTER","JEFFERSON","2000-04-08T00:00:00","2000","WI","53549","1899","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","WISCONSIN","55","200007405","","0","0","0","0","0","103439","0","0"
"1983-06-30T00:00:00","1983","1","/api/history?filters=TRANSNUM:200007417 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","39050","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","WALKER","295","1983-06-30T00:00:00","1983","1979-12-31T00:00:00","1979","1978-12-31T00:00:00","1978","0","0","0","0","0","5","ATLANTA","","0","39050","NCUA","CU","N/A","N/A","92","WALKER","295","NCUA","NORTHWESTERN COMM FCU","CREDIT UNION","140","0","LA FAYETTE","GA","13","30728","","NCUA","","200007417_260_103445__","NCUA","0","","NORTHWESTERN COMM FCU","0","0","0","0","0","LA FAYETTE","GA","GEORGIA","30728","","0","0","0","0","CREDIT UNION","140","FI","Y","0","LA FAYETTE","2000-04-08T00:00:00","2000","GA","30728","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","GEORGIA","13","200007417","","0","0","0","0","0","103445","0","0"
"1988-01-01T00:00:00","1988","1","/api/history?filters=TRANSNUM:200007420 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","39051","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","ALAMEDA","1","1988-01-01T00:00:00","1988","1987-06-15T00:00:00","1987","1974-11-11T00:00:00","1974","0","0","0","0","0","14","SAN FRANCISCO","","0","39051","NCUA","CU","N/A","N/A","92","ALAMEDA","1","NCUA","OAKLAND AIRPORT FEDERAL CREDIT UNION","CREDIT UNION","140","1100 AIRPORT ROAD","OAKLAND","CA","6","94614","","NCUA","","200007420_260_103446__","NCUA","0","","OAKLAND AIRPORT FEDERAL CREDIT UNION","0","0","37.723239","-122.200922","1100 AIRPORT ROAD","OAKLAND","CA","CALIFORNIA","94614","","0","0","0","0","CREDIT UNION","140","FI","Y","1100 AIRPORT ROAD","OAKLAND","2000-04-08T00:00:00","2000","CA","94614","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","CALIFORNIA","6","200007420","","0","0","0","0","0","103446","0","0"
"1993-03-15T00:00:00","1993","1","/api/history?filters=TRANSNUM:200007423 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","39053","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","DEKALB","89","1993-03-15T00:00:00","1993","1979-12-31T00:00:00","1979","1966-01-01T00:00:00","1966","0","0","0","0","0","5","ATLANTA","","0","39053","NCUA","CU","N/A","N/A","92","DEKALB","89","NCUA","B-M EMPL FCU","CREDIT UNION","140","4111 PLEASANTDALE RD","ATLANTA","GA","13","30340","3520","NCUA","","200007423_260_103448__","NCUA","0","","B-M EMPL FCU","0","0","33.903223","-84.244944","4111 PLEASANTDALE RD","ATLANTA","GA","GEORGIA","30340","3520","0","0","0","0","CREDIT UNION","140","FI","Y","4111 PLEASANTDALE RD","ATLANTA","2000-04-08T00:00:00","2000","GA","30340","3520","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","GEORGIA","13","200007423","","0","0","0","0","0","103448","0","0"
