,Cert_ID,Class_Type,Effective_Date,Change_Type
560,57616,Commercial,2003-11-03,NewInstitutions
561,57651,Commercial,2003-11-05,NewInstitutions
562,57630,Commercial,2003-11-06,NewInstitutions
563,57631,Commercial,2003-11-10,NewInstitutions
564,57593,Commercial,2003-11-10,NewInstitutions
565,57583,Savings,2003-11-12,NewInstitutions
566,57646,Commercial,2003-11-14,NewInstitutions
567,57519,Commercial,2003-11-17,NewInstitutions
568,57661,Commercial,2003-11-20,NewInstitutions
569,57632,Commercial,2003-11-24,NewInstitutions
570,57645,Commercial,2003-11-25,NewInstitutions
571,57531,Savings,2003-11-26,NewInstitutions
572,57585,Commercial,2003-12-01,NewInstitutions
573,57650,Commercial,2003-12-01,NewInstitutions
574,57570,Commercial,2003-12-01,NewInstitutions
575,57656,Commercial,2003-12-03,NewInstitutions
576,57523,Commercial,2003-12-08,NewInstitutions
577,57566,Commercial,2003-12-17,NewInstitutions
578,57449,Commercial,2003-12-22,NewInstitutions
579,57609,Commercial,2004-01-02,NewInstitutions
580,57559,Savings,2004-01-02,NewInstitutions
581,57642,Commercial,2004-01-05,NewInstitutions
582,57624,Commercial,2004-01-07,NewInstitutions
583,57334,Commercial,2004-01-12,NewInstitutions
584,57730,Savings,2004-01-12,NewInstitutions
585,57627,Commercial,2004-01-12,NewInstitutions
586,57695,Savings,2004-01-15,NewInstitutions
587,57644,Commercial,2004-01-20,NewInstitutions
588,57704,Commercial,2004-01-20,NewInstitutions
589,57659,Commercial,2004-01-20,NewInstitutions
590,57665,Commercial,2004-01-23,NewInstitutions
591,57625,Commercial,2004-01-26,NewInstitutions
592,57591,Commercial,2004-02-03,NewInstitutions
593,57689,Commercial,2004-02-05,NewInstitutions
594,57653,Commercial,2004-02-17,NewInstitutions
595,57558,Commercial,2004-02-17,NewInstitutions
596,57706,Commercial,2004-02-23,NewInstitutions
597,57709,Commercial,2004-02-23,NewInstitutions
598,57610,Commercial,2004-03-01,NewInstitutions
599,57657,Commercial,2004-03-01,NewInstitutions
600,57654,Commercial,2004-03-01,NewInstitutions
601,57658,Commercial,2004-03-11,NewInstitutions
602,57819,Commercial,2004-03-12,NewInstitutions
603,57690,Commercial,2004-03-12,NewInstitutions
604,57607,Commercial,2004-03-17,NewInstitutions
605,57640,Commercial,2004-03-29,NewInstitutions
606,57701,Commercial,2004-04-01,NewInstitutions
607,57697,Commercial,2004-04-01,NewInstitutions
608,57633,Savings,2004-04-01,NewInstitutions
609,57735,Commercial,2004-04-02,NewInstitutions
610,57694,Commercial,2004-04-05,NewInstitutions
611,57720,Commercial,2004-04-05,NewInstitutions
612,57680,Commercial,2004-04-05,NewInstitutions
613,57626,Commercial,2004-04-12,NewInstitutions
614,57696,Commercial,2004-04-16,NewInstitutions
615,57770,Commercial,2004-04-19,NewInstitutions
616,57684,Commercial,2004-04-19,NewInstitutions
617,57763,Commercial,2004-04-30,NewInstitutions
618,57711,Commercial,2004-05-04,NewInstitutions
619,57725,Commercial,2004-05-10,NewInstitutions
620,57615,Commercial,2004-05-11,NewInstitutions
621,57579,Commercial,2004-05-11,NewInstitutions
622,57636,Commercial,2004-05-17,NewInstitutions
623,57710,Commercial,2004-05-20,NewInstitutions
624,57705,Commercial,2004-05-21,NewInstitutions
625,57742,Commercial,2004-05-26,NewInstitutions
626,57722,Commercial,2004-06-01,NewInstitutions
627,57550,Savings,2004-06-01,NewInstitutions
628,57678,Commercial,2004-06-01,NewInstitutions
629,57801,Commercial,2004-06-04,NewInstitutions
630,57681,Commercial,2004-06-15,NewInstitutions
631,57717,Commercial,2004-06-20,NewInstitutions
632,57736,Commercial,2004-06-21,NewInstitutions
633,57764,Commercial,2004-06-21,NewInstitutions
634,57672,Commercial,2004-06-28,NewInstitutions
635,57719,Commercial,2004-06-30,NewInstitutions
636,57743,Commercial,2004-07-01,NewInstitutions
637,57890,Commercial,2004-07-01,NewInstitutions
638,57485,Commercial,2004-07-06,NewInstitutions
639,57785,Commercial,2004-07-08,NewInstitutions
640,57777,Commercial,2004-07-08,NewInstitutions
641,57741,Commercial,2004-07-09,NewInstitutions
642,57834,Commercial,2004-07-09,NewInstitutions
643,57604,Commercial,2004-07-12,NewInstitutions
644,57702,Commercial,2004-07-12,NewInstitutions
645,57799,Commercial,2004-07-19,NewInstitutions
646,57716,Commercial,2004-07-20,NewInstitutions
647,57569,Commercial,2004-07-23,NewInstitutions
648,57693,Commercial,2004-07-26,NewInstitutions
649,57787,Commercial,2004-07-29,NewInstitutions
650,57637,Commercial,2004-07-30,NewInstitutions
651,57729,Commercial,2004-07-30,NewInstitutions
652,57803,Commercial,2004-08-02,NewInstitutions
653,57833,Commercial,2004-08-02,NewInstitutions
654,57808,Commercial,2004-08-02,NewInstitutions
655,57783,Commercial,2004-08-03,NewInstitutions
656,57756,Commercial,2004-08-09,NewInstitutions
657,57776,Commercial,2004-08-09,NewInstitutions
658,57796,Commercial,2004-08-11,NewInstitutions
659,57804,Commercial,2004-08-16,NewInstitutions
660,57542,Commercial,2004-08-16,NewInstitutions
661,57732,Commercial,2004-08-30,NewInstitutions
662,57825,Commercial,2004-08-30,NewInstitutions
663,57844,Commercial,2004-09-01,NewInstitutions
664,57733,Commercial,2004-09-08,NewInstitutions
665,57840,Commercial,2004-09-08,NewInstitutions
666,57786,Commercial,2004-09-08,NewInstitutions
667,57740,Commercial,2004-09-14,NewInstitutions
668,57754,Commercial,2004-09-20,NewInstitutions
669,57810,Commercial,2004-09-20,NewInstitutions
670,57688,Commercial,2004-09-22,NewInstitutions
671,57769,Commercial,2004-09-27,NewInstitutions
672,57760,Savings,2004-10-01,NewInstitutions
673,57784,Commercial,2004-10-04,NewInstitutions
674,57686,Commercial,2004-10-04,NewInstitutions
675,57817,Commercial,2004-10-05,NewInstitutions
676,57831,Commercial,2004-10-12,NewInstitutions
677,57813,Commercial,2004-10-19,NewInstitutions
678,57841,Commercial,2004-10-20,NewInstitutions
679,57789,Commercial,2004-10-22,NewInstitutions
680,57826,Commercial,2004-10-25,NewInstitutions
681,57857,Commercial,2004-10-25,NewInstitutions
682,57821,Commercial,2004-10-25,NewInstitutions
683,57816,Commercial,2004-10-26,NewInstitutions
684,57563,Commercial,2004-10-28,NewInstitutions
685,57862,Commercial,2004-10-29,NewInstitutions
686,57703,Commercial,2004-11-02,NewInstitutions
687,57812,Commercial,2004-11-03,NewInstitutions
688,57814,Commercial,2004-11-05,NewInstitutions
689,57872,Commercial,2004-11-05,NewInstitutions
690,57849,Commercial,2004-11-08,NewInstitutions
691,57766,Commercial,2004-11-15,NewInstitutions
692,57713,Commercial,2004-11-17,NewInstitutions
693,57724,Commercial,2004-11-30,NewInstitutions
694,57854,Commercial,2004-11-30,NewInstitutions
695,57835,Commercial,2004-12-01,NewInstitutions
696,57842,Commercial,2004-12-01,NewInstitutions
697,57877,Commercial,2004-12-03,NewInstitutions
698,57867,Commercial,2004-12-06,NewInstitutions
699,57851,Commercial,2004-12-06,NewInstitutions
700,57920,Commercial,2004-12-08,NewInstitutions
701,57869,Commercial,2004-12-13,NewInstitutions
702,57832,Commercial,2004-12-13,NewInstitutions
703,57855,Commercial,2004-12-17,NewInstitutions
704,57794,Commercial,2004-12-20,NewInstitutions
705,57884,Commercial,2004-12-30,NewInstitutions
706,57892,Commercial,2004-12-31,NewInstitutions
707,57927,Commercial,2005-01-03,NewInstitutions
708,57820,Commercial,2005-01-03,NewInstitutions
709,57896,Commercial,2005-01-03,NewInstitutions
710,57880,Commercial,2005-01-03,NewInstitutions
711,58015,Savings,2005-01-04,NewInstitutions
712,57861,Commercial,2005-01-10,NewInstitutions
713,57888,Commercial,2005-01-10,NewInstitutions
714,57919,Commercial,2005-01-15,NewInstitutions
715,57879,Commercial,2005-01-18,NewInstitutions
716,57868,Commercial,2005-01-18,NewInstitutions
717,57874,Commercial,2005-01-19,NewInstitutions
718,57488,Commercial,2005-01-25,NewInstitutions
719,57903,Commercial,2005-01-28,NewInstitutions
720,57899,Commercial,2005-01-31,NewInstitutions
721,57734,Commercial,2005-02-01,NewInstitutions
722,57917,Commercial,2005-02-02,NewInstitutions
723,57893,Commercial,2005-02-07,NewInstitutions
724,57961,Commercial,2005-02-15,NewInstitutions
725,57910,Commercial,2005-02-21,NewInstitutions
726,57912,Commercial,2005-02-22,NewInstitutions
727,57845,Commercial,2005-02-28,NewInstitutions
728,57850,Commercial,2005-03-03,NewInstitutions
729,57873,Commercial,2005-03-03,NewInstitutions
730,57922,Commercial,2005-03-04,NewInstitutions
731,57934,Commercial,2005-03-07,NewInstitutions
732,57773,Commercial,2005-03-07,NewInstitutions
733,57807,Savings,2005-03-14,NewInstitutions
734,57882,Commercial,2005-03-15,NewInstitutions
735,57913,Commercial,2005-03-21,NewInstitutions
736,57931,Commercial,2005-03-22,NewInstitutions
737,57965,Commercial,2005-03-24,NewInstitutions
738,57953,Commercial,2005-03-28,NewInstitutions
739,57898,Commercial,2005-03-30,NewInstitutions
740,57858,Commercial,2005-04-01,NewInstitutions
741,57945,Commercial,2005-04-04,NewInstitutions
742,57954,Commercial,2005-04-04,NewInstitutions
743,57901,Commercial,2005-04-04,NewInstitutions
744,57828,Commercial,2005-04-05,NewInstitutions
745,57918,Commercial,2005-04-11,NewInstitutions
746,57955,Commercial,2005-04-11,NewInstitutions
747,57978,Commercial,2005-04-11,NewInstitutions
748,58010,Commercial,2005-04-12,NewInstitutions
749,57968,Commercial,2005-04-14,NewInstitutions
750,57952,Commercial,2005-04-15,NewInstitutions
751,58062,Savings,2005-04-18,NewInstitutions
752,57923,Commercial,2005-04-27,NewInstitutions
753,58000,Commercial,2005-04-29,NewInstitutions
754,58013,Commercial,2005-05-02,NewInstitutions
755,57967,Commercial,2005-05-02,NewInstitutions
756,57993,Commercial,2005-05-02,NewInstitutions
757,57924,Commercial,2005-05-05,NewInstitutions
758,57860,Commercial,2005-05-09,NewInstitutions
759,57772,Commercial,2005-05-09,NewInstitutions
760,57885,Commercial,2005-05-11,NewInstitutions
761,57941,Commercial,2005-05-13,NewInstitutions
762,58038,Commercial,2005-05-13,NewInstitutions
763,57957,Commercial,2005-05-13,NewInstitutions
764,57847,Commercial,2005-05-16,NewInstitutions
765,57951,Commercial,2005-05-16,NewInstitutions
766,57914,Commercial,2005-05-16,NewInstitutions
767,57930,Commercial,2005-05-17,NewInstitutions
768,57904,Commercial,2005-05-23,NewInstitutions
769,58216,Commercial,2005-05-28,NewInstitutions
770,57897,Commercial,2005-05-31,NewInstitutions
771,58028,Commercial,2005-06-01,NewInstitutions
772,58032,Commercial,2005-06-03,NewInstitutions
773,58018,Commercial,2005-06-06,NewInstitutions
774,58014,Savings,2005-06-06,NewInstitutions
775,57915,Savings,2005-06-09,NewInstitutions
776,57944,Commercial,2005-06-10,NewInstitutions
777,57997,Commercial,2005-06-10,NewInstitutions
778,58002,Commercial,2005-06-15,NewInstitutions
779,57976,Commercial,2005-06-16,NewInstitutions
780,58058,Commercial,2005-06-16,NewInstitutions
781,57964,Commercial,2005-06-20,NewInstitutions
782,57960,Commercial,2005-06-20,NewInstitutions
783,58025,Commercial,2005-06-27,NewInstitutions
784,58039,Commercial,2005-06-27,NewInstitutions
785,57932,Commercial,2005-06-29,NewInstitutions
786,58057,Commercial,2005-07-01,NewInstitutions
787,57973,Commercial,2005-07-05,NewInstitutions
788,57984,Commercial,2005-07-13,NewInstitutions
789,57765,Commercial,2005-07-18,NewInstitutions
790,57989,Commercial,2005-07-18,NewInstitutions
791,58030,Commercial,2005-07-25,NewInstitutions
792,58040,Commercial,2005-07-25,NewInstitutions
793,58047,Commercial,2005-07-25,NewInstitutions
794,57962,Commercial,2005-08-01,NewInstitutions
795,57928,Commercial,2005-08-01,NewInstitutions
796,58029,Commercial,2005-08-01,NewInstitutions
797,57933,Commercial,2005-08-01,NewInstitutions
798,58052,Commercial,2005-08-01,NewInstitutions
799,57949,Savings,2005-08-01,NewInstitutions
800,58041,Commercial,2005-08-01,NewInstitutions
801,58069,Commercial,2005-08-01,NewInstitutions
802,58059,Commercial,2005-08-02,NewInstitutions
803,58021,Commercial,2005-08-08,NewInstitutions
804,57990,Commercial,2005-08-15,NewInstitutions
805,57759,Commercial,2005-08-15,NewInstitutions
806,57966,Commercial,2005-08-18,NewInstitutions
807,57959,Savings,2005-08-24,NewInstitutions
808,58009,Commercial,2005-08-24,NewInstitutions
809,57837,Commercial,2005-08-29,NewInstitutions
810,57971,Commercial,2005-08-29,NewInstitutions
811,57943,Commercial,2005-08-30,NewInstitutions
812,58020,Commercial,2005-08-31,NewInstitutions
813,58167,Savings,2005-09-01,NewInstitutions
814,58168,Savings,2005-09-01,NewInstitutions
815,58169,Savings,2005-09-01,NewInstitutions
816,58170,Savings,2005-09-01,NewInstitutions
817,57942,Commercial,2005-09-06,NewInstitutions
818,57878,Commercial,2005-09-07,NewInstitutions
819,58061,Savings,2005-09-07,NewInstitutions
820,58063,Commercial,2005-09-12,NewInstitutions
821,58083,Commercial,2005-09-12,NewInstitutions
822,58056,Commercial,2005-09-12,NewInstitutions
823,58016,Commercial,2005-09-14,NewInstitutions
824,57972,Commercial,2005-09-20,NewInstitutions
825,58004,Commercial,2005-09-26,NewInstitutions
826,57866,Commercial,2005-09-26,NewInstitutions
827,57994,Commercial,2005-09-26,NewInstitutions
828,58186,Commercial,2005-09-28,NewInstitutions
829,58001,Commercial,2005-09-29,NewInstitutions
830,58043,Commercial,2005-09-30,NewInstitutions
831,58095,Commercial,2005-10-03,NewInstitutions
832,57870,Commercial,2005-10-03,NewInstitutions
833,58097,Commercial,2005-10-03,NewInstitutions
834,58071,Commercial,2005-10-03,NewInstitutions
835,58019,Commercial,2005-10-03,NewInstitutions
836,57969,Commercial,2005-10-06,NewInstitutions
837,58111,Commercial,2005-10-11,NewInstitutions
838,58088,Commercial,2005-10-11,NewInstitutions
839,58060,Commercial,2005-10-13,NewInstitutions
840,58049,Commercial,2005-10-14,NewInstitutions
841,58048,Commercial,2005-10-17,NewInstitutions
842,58106,Commercial,2005-10-20,NewInstitutions
843,58076,Commercial,2005-10-24,NewInstitutions
844,58115,Commercial,2005-10-24,NewInstitutions
845,58121,Commercial,2005-10-24,NewInstitutions
846,58099,Commercial,2005-10-24,NewInstitutions
847,58180,Commercial,2005-10-24,NewInstitutions
848,58223,Commercial,2005-10-26,NewInstitutions
849,58005,Commercial,2005-10-26,NewInstitutions
850,58147,Commercial,2005-10-31,NewInstitutions
851,58034,Commercial,2005-10-31,NewInstitutions
852,57948,Commercial,2005-11-01,NewInstitutions
853,58085,Savings,2005-11-01,NewInstitutions
854,58094,Commercial,2005-11-01,NewInstitutions
855,58125,Commercial,2005-11-01,NewInstitutions
856,58037,Commercial,2005-11-01,NewInstitutions
857,58210,Commercial,2005-11-02,NewInstitutions
858,58155,Commercial,2005-11-04,NewInstitutions
859,58142,Commercial,2005-11-04,NewInstitutions
860,58114,Commercial,2005-11-04,NewInstitutions
861,58103,Commercial,2005-11-07,NewInstitutions
862,58045,Commercial,2005-11-09,NewInstitutions
863,58166,Commercial,2005-11-10,NewInstitutions
864,58092,Commercial,2005-11-14,NewInstitutions
865,58159,Commercial,2005-11-14,NewInstitutions
866,58163,Commercial,2005-11-14,NewInstitutions
867,58202,Commercial,2005-11-15,NewInstitutions
868,58084,Commercial,2005-11-17,NewInstitutions
869,58174,Commercial,2005-11-21,NewInstitutions
870,58073,Commercial,2005-11-21,NewInstitutions
871,58177,Commercial,2005-11-28,NewInstitutions
872,58079,Commercial,2005-11-28,NewInstitutions
873,58105,Commercial,2005-11-28,NewInstitutions
874,58201,Commercial,2005-11-28,NewInstitutions
875,57974,Commercial,2005-11-30,NewInstitutions
876,58107,Commercial,2005-12-01,NewInstitutions
877,58077,Savings,2005-12-02,NewInstitutions
878,58217,Commercial,2005-12-06,NewInstitutions
879,58143,Commercial,2005-12-06,NewInstitutions
880,58122,Commercial,2005-12-12,NewInstitutions
881,58091,Commercial,2005-12-12,NewInstitutions
882,58081,Commercial,2005-12-12,NewInstitutions
883,57983,Commercial,2005-12-12,NewInstitutions
884,58098,Commercial,2005-12-19,NewInstitutions
885,58072,Commercial,2005-12-22,NewInstitutions
886,58090,Commercial,2005-12-23,NewInstitutions
887,58100,Commercial,2005-12-30,NewInstitutions
888,58050,Savings,2006-01-01,NewInstitutions
889,58006,Savings,2006-01-01,NewInstitutions
890,58082,Savings,2006-01-09,NewInstitutions
891,58179,Commercial,2006-01-09,NewInstitutions
892,58209,Commercial,2006-01-09,NewInstitutions
893,57815,Commercial,2006-01-10,NewInstitutions
894,58129,Savings,2006-01-17,NewInstitutions
895,58127,Commercial,2006-01-17,NewInstitutions
896,58046,Commercial,2006-01-18,NewInstitutions
897,58171,Savings,2006-01-23,NewInstitutions
898,58113,Commercial,2006-01-23,NewInstitutions
899,58154,Commercial,2006-01-23,NewInstitutions
900,58075,Commercial,2006-01-26,NewInstitutions
901,58176,Commercial,2006-01-26,NewInstitutions
902,58148,Commercial,2006-01-26,NewInstitutions
903,58157,Commercial,2006-01-30,NewInstitutions
904,58054,Commercial,2006-01-30,NewInstitutions
905,58228,Commercial,2006-02-01,NewInstitutions
906,58191,Commercial,2006-02-01,NewInstitutions
907,58074,Commercial,2006-02-03,NewInstitutions
908,58164,Commercial,2006-02-06,NewInstitutions
909,58087,Commercial,2006-02-06,NewInstitutions
910,58134,Commercial,2006-02-07,NewInstitutions
911,58205,Commercial,2006-02-07,NewInstitutions
912,58151,Commercial,2006-02-09,NewInstitutions
913,58146,Savings,2006-02-10,NewInstitutions
914,58219,Commercial,2006-02-14,NewInstitutions
915,58236,Commercial,2006-02-17,NewInstitutions
916,58250,Commercial,2006-02-21,NewInstitutions
917,58284,Commercial,2006-02-22,NewInstitutions
918,58206,Commercial,2006-02-24,NewInstitutions
919,58137,Commercial,2006-02-27,NewInstitutions
920,57987,Commercial,2006-02-28,NewInstitutions
921,58104,Commercial,2006-02-28,NewInstitutions
922,57871,Commercial,2006-03-01,NewInstitutions
923,58220,Commercial,2006-03-06,NewInstitutions
924,58152,Commercial,2006-03-06,NewInstitutions
925,58136,Commercial,2006-03-13,NewInstitutions
926,58239,Commercial,2006-03-14,NewInstitutions
927,58314,Commercial,2006-03-16,NewInstitutions
928,58173,Commercial,2006-03-20,NewInstitutions
929,58172,Commercial,2006-03-20,NewInstitutions
930,58213,Commercial,2006-03-27,NewInstitutions
931,58224,Commercial,2006-03-28,NewInstitutions
932,58135,Savings,2006-04-01,NewInstitutions
933,58197,Commercial,2006-04-03,NewInstitutions
934,58208,Commercial,2006-04-03,NewInstitutions
935,58283,Commercial,2006-04-03,NewInstitutions
936,58133,Savings,2006-04-03,NewInstitutions
937,58245,Commercial,2006-04-03,NewInstitutions
938,58255,Commercial,2006-04-03,NewInstitutions
939,58181,Commercial,2006-04-04,NewInstitutions
940,58288,Commercial,2006-04-06,NewInstitutions
941,58189,Commercial,2006-04-10,NewInstitutions
942,58259,Commercial,2006-04-12,NewInstitutions
943,58158,Commercial,2006-04-14,NewInstitutions
944,58243,Commercial,2006-04-17,NewInstitutions
945,58254,Commercial,2006-04-19,NewInstitutions
946,58182,Commercial,2006-04-24,NewInstitutions
947,58257,Commercial,2006-04-24,NewInstitutions
948,58278,Commercial,2006-04-24,NewInstitutions
949,58199,Commercial,2006-04-24,NewInstitutions
950,58066,Commercial,2006-04-26,NewInstitutions
951,58253,Commercial,2006-04-27,NewInstitutions
952,58124,Savings,2006-05-01,NewInstitutions
953,58215,Commercial,2006-05-01,NewInstitutions
954,58119,Savings,2006-05-01,NewInstitutions
955,58319,Commercial,2006-05-03,NewInstitutions
956,58238,Commercial,2006-05-05,NewInstitutions
957,58241,Commercial,2006-05-08,NewInstitutions
958,58175,Commercial,2006-05-10,NewInstitutions
959,58022,Savings,2006-05-15,NewInstitutions
960,58247,Commercial,2006-05-15,NewInstitutions
961,58222,Commercial,2006-05-18,NewInstitutions
962,58302,Commercial,2006-05-19,NewInstitutions
963,58322,Commercial,2006-05-22,NewInstitutions
964,58369,Commercial,2006-05-22,NewInstitutions
965,58249,Commercial,2006-05-23,NewInstitutions
966,58289,Commercial,2006-05-23,NewInstitutions
967,58311,Commercial,2006-05-30,NewInstitutions
968,58279,Commercial,2006-05-30,NewInstitutions
969,57936,Savings,2006-06-01,NewInstitutions
970,58231,Commercial,2006-06-01,NewInstitutions
971,58227,Commercial,2006-06-05,NewInstitutions
972,58131,Commercial,2006-06-05,NewInstitutions
973,58305,Commercial,2006-06-07,NewInstitutions
974,58068,Commercial,2006-06-12,NewInstitutions
975,58274,Commercial,2006-06-13,NewInstitutions
976,58165,Commercial,2006-06-14,NewInstitutions
977,58316,Commercial,2006-06-14,NewInstitutions
978,58221,Commercial,2006-06-19,NewInstitutions
979,58292,Commercial,2006-06-19,NewInstitutions
980,58211,Commercial,2006-06-21,NewInstitutions
981,58185,Commercial,2006-06-21,NewInstitutions
982,58353,Commercial,2006-06-22,NewInstitutions
983,58276,Commercial,2006-06-26,NewInstitutions
984,58252,Commercial,2006-06-26,NewInstitutions
985,58230,Commercial,2006-06-30,NewInstitutions
986,58337,Commercial,2006-06-30,NewInstitutions
987,58321,Commercial,2006-07-03,NewInstitutions
988,58204,Savings,2006-07-03,NewInstitutions
989,58273,Commercial,2006-07-03,NewInstitutions
990,58275,Commercial,2006-07-10,NewInstitutions
991,58196,Commercial,2006-07-17,NewInstitutions
992,58297,Commercial,2006-07-17,NewInstitutions
993,58281,Commercial,2006-07-18,NewInstitutions
994,58325,Commercial,2006-07-24,NewInstitutions
995,58244,Commercial,2006-07-24,NewInstitutions
996,58272,Commercial,2006-07-24,NewInstitutions
997,58226,Commercial,2006-07-24,NewInstitutions
998,58341,Commercial,2006-07-24,NewInstitutions
999,58282,Commercial,2006-07-25,NewInstitutions
1000,58261,Commercial,2006-07-25,NewInstitutions
1001,58101,Commercial,2006-07-26,NewInstitutions
1002,58332,Commercial,2006-07-28,NewInstitutions
1003,58396,Commercial,2006-07-31,NewInstitutions
1004,58296,Commercial,2006-08-01,NewInstitutions
1005,58386,Commercial,2006-08-01,NewInstitutions
1006,58304,Commercial,2006-08-03,NewInstitutions
1007,58264,Commercial,2006-08-04,NewInstitutions
1008,58362,Commercial,2006-08-07,NewInstitutions
1009,58112,Commercial,2006-08-07,NewInstitutions
1010,58347,Commercial,2006-08-08,NewInstitutions
1011,58138,Commercial,2006-08-14,NewInstitutions
1012,58366,Commercial,2006-08-14,NewInstitutions
1013,58336,Commercial,2006-08-16,NewInstitutions
1014,58248,Commercial,2006-08-21,NewInstitutions
1015,58324,Commercial,2006-08-23,NewInstitutions
1016,58333,Commercial,2006-08-28,NewInstitutions
1017,58270,Commercial,2006-08-28,NewInstitutions
1018,58300,Commercial,2006-08-28,NewInstitutions
1019,58313,Commercial,2006-08-28,NewInstitutions
1020,58308,Commercial,2006-08-29,NewInstitutions
1021,58343,Commercial,2006-09-05,NewInstitutions
1022,58395,Commercial,2006-09-11,NewInstitutions
1023,58327,Savings,2006-09-12,NewInstitutions
1024,58303,Savings,2006-09-14,NewInstitutions
1025,58310,Commercial,2006-09-15,NewInstitutions
1026,58294,Commercial,2006-09-18,NewInstitutions
1027,58214,Commercial,2006-09-18,NewInstitutions
1028,58183,Commercial,2006-09-18,NewInstitutions
1029,58416,Commercial,2006-09-18,NewInstitutions
1030,58218,Commercial,2006-09-18,NewInstitutions
1031,58329,Commercial,2006-09-19,NewInstitutions
1032,58361,Commercial,2006-09-27,NewInstitutions
1033,58203,Commercial,2006-09-29,NewInstitutions
1034,58317,Commercial,2006-10-02,NewInstitutions
1035,58444,Commercial,2006-10-05,NewInstitutions
1036,58312,Commercial,2006-10-10,NewInstitutions
1037,58372,Commercial,2006-10-10,NewInstitutions
1038,58140,Savings,2006-10-12,NewInstitutions
1039,58478,Commercial,2006-10-13,NewInstitutions
1040,58352,Commercial,2006-10-16,NewInstitutions
1041,58400,Commercial,2006-10-16,NewInstitutions
1042,58299,Commercial,2006-10-16,NewInstitutions
1043,58301,Commercial,2006-10-16,NewInstitutions
1044,58387,Commercial,2006-10-16,NewInstitutions
1045,58358,Commercial,2006-10-18,NewInstitutions
1046,58411,Commercial,2006-10-23,NewInstitutions
1047,58408,Commercial,2006-10-25,NewInstitutions
1048,58309,Commercial,2006-10-25,NewInstitutions
1049,58529,Commercial,2006-10-30,NewInstitutions
1050,58184,Commercial,2006-10-30,NewInstitutions
1051,58328,Commercial,2006-10-31,NewInstitutions
1052,58458,Commercial,2006-11-01,NewInstitutions
1053,58407,Commercial,2006-11-01,NewInstitutions
1054,58198,Commercial,2006-11-02,NewInstitutions
1055,58375,Commercial,2006-11-06,NewInstitutions
1056,58374,Commercial,2006-11-06,NewInstitutions
1057,58360,Commercial,2006-11-06,NewInstitutions
1058,58349,Commercial,2006-11-07,NewInstitutions
1059,58399,Commercial,2006-11-10,NewInstitutions
1060,58315,Commercial,2006-11-13,NewInstitutions
1061,58394,Commercial,2006-11-14,NewInstitutions
1062,58344,Commercial,2006-11-16,NewInstitutions
1063,58371,Commercial,2006-11-20,NewInstitutions
1064,58370,Commercial,2006-11-27,NewInstitutions
1065,58356,Commercial,2006-12-04,NewInstitutions
1066,58423,Commercial,2006-12-04,NewInstitutions
1067,58357,Commercial,2006-12-04,NewInstitutions
1068,58331,Commercial,2006-12-08,NewInstitutions
1069,58501,Commercial,2006-12-11,NewInstitutions
1070,58569,Commercial,2006-12-11,NewInstitutions
1071,58437,Commercial,2006-12-11,NewInstitutions
1072,58446,Commercial,2006-12-11,NewInstitutions
1073,58380,Commercial,2006-12-11,NewInstitutions
1074,58359,Commercial,2006-12-11,NewInstitutions
1075,58373,Commercial,2006-12-13,NewInstitutions
1076,58428,Commercial,2006-12-15,NewInstitutions
1077,58291,Commercial,2006-12-18,NewInstitutions
1078,58450,Commercial,2006-12-18,NewInstitutions
1079,58307,Commercial,2006-12-20,NewInstitutions
1080,58426,Commercial,2006-12-22,NewInstitutions
1081,58234,Commercial,2006-12-27,NewInstitutions
1082,58596,Commercial,2006-12-30,NewInstitutions
1083,58496,Commercial,2007-01-01,NewInstitutions
1084,58455,Commercial,2007-01-02,NewInstitutions
1085,58454,Commercial,2007-01-03,NewInstitutions
1086,58432,Commercial,2007-01-08,NewInstitutions
1087,58417,Commercial,2007-01-08,NewInstitutions
1088,58463,Commercial,2007-01-08,NewInstitutions
1089,58597,Commercial,2007-01-08,NewInstitutions
1090,58477,Commercial,2007-01-10,NewInstitutions
1091,58473,Commercial,2007-01-16,NewInstitutions
1092,58474,Commercial,2007-01-16,NewInstitutions
1093,58466,Commercial,2007-01-16,NewInstitutions
1094,58457,Commercial,2007-01-22,NewInstitutions
1095,58483,Commercial,2007-01-24,NewInstitutions
1096,58443,Commercial,2007-01-30,NewInstitutions
1097,58429,Commercial,2007-02-05,NewInstitutions
1098,58412,Commercial,2007-02-09,NewInstitutions
1099,58508,Commercial,2007-02-12,NewInstitutions
1100,58427,Commercial,2007-02-12,NewInstitutions
1101,58212,Commercial,2007-02-12,NewInstitutions
1102,58511,Commercial,2007-02-12,NewInstitutions
1103,58378,Commercial,2007-02-15,NewInstitutions
1104,58510,Commercial,2007-02-16,NewInstitutions
1105,58486,Commercial,2007-02-16,NewInstitutions
1106,58420,Savings,2007-02-20,NewInstitutions
1107,58377,Commercial,2007-02-26,NewInstitutions
1108,58065,Commercial,2007-02-26,NewInstitutions
1109,58467,Commercial,2007-02-26,NewInstitutions
1110,58487,Commercial,2007-02-27,NewInstitutions
1111,58419,Commercial,2007-02-27,NewInstitutions
1112,58340,Commercial,2007-02-28,NewInstitutions
1113,58382,Commercial,2007-03-02,NewInstitutions
1114,58507,Commercial,2007-03-05,NewInstitutions
